hs_product_code,pgi
5310,0.3273983480423253
5311,0.40425417544126097
5401,0.4065672270013543
5402,0.3618816686752994
5403,0.35624206103946654
5404,0.3500743046623927
5405,0.3617834508103384
5406,0.3655900831467372
5407,0.3642112588469521
5408,0.3604710523996238
5501,0.35909657842448234
5502,0.3503984369680033
5503,0.33888630072947945
5504,0.35007331556548626
5505,0.38456171671428135
5506,0.38891832716811925
5507,0.3339877104713587
5508,0.38896228794405907
5509,0.3691286792401695
5510,0.3471774790969168
5511,0.3949789488198987
5512,0.33473959382556573
5513,0.33097595644122896
5514,0.35504143503703534
5515,0.3542667898748192
5516,0.36987347942097787
5601,0.35597827239282376
5602,0.3342680729299657
5603,0.34432406618209965
5604,0.3532191639563005
5605,0.35948338856687073
5606,0.35116608954580336
5607,0.3830185233580777
5608,0.37468962810249407
5609,0.36911581547450756
5701,0.3525625973413105
5702,0.34750108046490674
5703,0.3271784008750033
5704,0.310192638853473
5705,0.3831487361136825
5801,0.3594575045959587
5802,0.3504914757553377
5803,0.4502308702864953
5804,0.38906041791170287
5805,0.3655047132163356
5806,0.40206952531962115
5807,0.4130327467204175
5808,0.41986065937095884
5809,0.36224226704625984
5810,0.38091905413444743
5811,0.3660988197017579
5901,0.3730342232245551
5902,0.35631921029605496
5903,0.3461023076171431
5904,0.3046970087180463
5905,0.3199481927574531
5906,0.3359230594070125
5907,0.36199390259558156
5908,0.40335613307968726
5909,0.3335921885125138
5910,0.34025474443353976
5911,0.35964049185326724
6001,0.38006792688516206
6002,0.41207598578159477
6101,0.3819666952530452
6102,0.3587124579007277
6103,0.3766298223267474
6104,0.3643615493452942
6105,0.38598219915515986
6106,0.40073120153914543
6107,0.3773632585391992
6108,0.36596238667012915
6109,0.4048874976141974
6110,0.40128904957703326
6111,0.35475819455106083
6112,0.3513586444289291
6113,0.3503837074426383
6114,0.3656486239440916
6115,0.36726920196594576
6116,0.36192872347817007
6117,0.36691519374277237
6201,0.33634656339546914
6202,0.3285192918078072
6203,0.36264100541490984
6204,0.3622178168685925
6205,0.3772045511376196
6206,0.3684666848901992
6207,0.41142635998658106
6208,0.37217894639314275
6209,0.3620252724602082
6210,0.36642892622731327
6211,0.3610029133613284
6212,0.38563067819225105
6213,0.39014414123270674
6214,0.39636015016890935
6215,0.33726031253548006
6216,0.33834646513503747
6217,0.37632506904348517
6301,0.3899052253217431
6302,0.3156839935911259
6303,0.3430009132619837
6304,0.35896837860250314
6305,0.39925411731637905
6306,0.34580007372068444
6307,0.3580745604584726
6308,0.3097850921268552
6309,0.34193423114779686
6310,0.3917278477123095
6401,0.38203193771673816
6402,0.3489034323541623
6403,0.3383642840265211
6404,0.35183814355205223
6405,0.36596421014664066
6406,0.329683241906349
6501,0.4185809356810036
6502,0.4454604014184555
6504,0.40551978025671614
6505,0.34707534962257064
6506,0.34514154576331696
6507,0.33677705671562874
6601,0.34072308315059424
6602,0.31664558708583823
6603,0.34000372798457207
6701,0.4260045567474951
6702,0.39599999999999996
6703,0.3457890547837817
6704,0.418726167764978
6801,0.3449383886806237
6802,0.3718609039567599
6803,0.3714129743417691
6804,0.3214878652956978
6805,0.3279145435592345
6806,0.3034267842843136
6807,0.3217701594508869
6808,0.322367125738343
6809,0.36429890894427464
6810,0.3426557727801189
6811,0.3861294407919342
6812,0.3915633838885272
6813,0.3996966381117862
6814,0.3177764359629152
6815,0.4092748821028582
6901,0.39011843877116326
6902,0.3361293513857111
6903,0.3377017795794161
6904,0.3388985207963748
6905,0.3390557660153991
6906,0.2992432423884782
6907,0.3705550551917884
6908,0.3399465026655442
6909,0.3368598700855079
6910,0.3896526579341741
6911,0.35796652512995436
6912,0.35347383432513574
6913,0.36416108343167347
6914,0.3351855750696638
7001,0.385449708102118
7002,0.3484908264846511
7003,0.3526326651849619
7004,0.34811564559303193
7005,0.3175409248090655
7006,0.3542800042019294
7007,0.34384111134485906
7008,0.3419841869492076
7009,0.3298785929289527
7010,0.34904174332823534
7011,0.32675277017466237
7013,0.3489036465837917
7014,0.3576745801453628
7015,0.3566789088496647
7016,0.32908335732434985
7017,0.36266824606979603
7018,0.33307879380155664
7019,0.31865975903449084
7020,0.34493783950656076
7101,0.352782982568805
7102,0.4805515675596111
7103,0.4269321515095855
7104,0.38429645122636713
7105,0.3629554665235819
7106,0.36334787725155127
7107,0.3335634807961304
7108,0.3877613455556267
7109,0.4780069873273662
7110,0.5280279842896739
7111,0.39858196277332747
7112,0.37436044723899825
7113,0.3570756263167532
7114,0.3527179707813663
7115,0.34761579181925695
7116,0.38103276981736883
7117,0.38426799137224465
7118,0.32225258272187823
7201,0.33156287296998066
7202,0.39433001136640555
7203,0.3538833520079858
7204,0.344634220985379
7205,0.311395665899257
7206,0.3303769431163377
7207,0.3466136674543414
7208,0.316097453483142
7209,0.32156365861262315
7210,0.35281958441575867
7211,0.31959490099281096
7212,0.3340063385051556
7213,0.3149010016005533
7214,0.35738183245870353
7215,0.3777520999216041
7216,0.3714529946618722
7217,0.33220438640168376
7218,0.37204443886461386
7219,0.3222932252655799
7220,0.32091677471282815
7221,0.3287050836712811
7222,0.31654230113318943
7223,0.3364927418422524
7224,0.3706426479941792
7225,0.3038539609816622
7226,0.311064040637601
7227,0.3199181031261396
7228,0.335884268089814
7229,0.31793261716744725
7301,0.3365590386896532
7302,0.31710535871417966
7303,0.33779352068964225
7304,0.324120405515388
7305,0.3462596335358407
7306,0.3779692935537723
7307,0.3426007093918646
7308,0.32887150463353815
7309,0.3355521656933901
7310,0.3485457036913705
7311,0.3494187088854879
7312,0.32672099967242374
7313,0.4034682776791505
7314,0.3402703369354607
7315,0.329449558855026
7316,0.3498263088259542
7317,0.3649067451268009
7318,0.3260943966663743
7319,0.35001887612544635
7320,0.3398882955780891
7321,0.3549771809497224
7322,0.3499745707433689
7323,0.37219640545723753
7324,0.34516756733427
7325,0.3327174776413834
7326,0.3279545356894571
7401,0.37274623222778436
7402,0.5334163961092192
7403,0.4452147570353612
7404,0.3622756581405373
7405,0.42247637691749595
7406,0.3947593275980205
7407,0.35477096648878137
7408,0.36885272028237487
7409,0.3586009324208262
7410,0.3512685915614677
7411,0.3547993971908743
7412,0.3434684988453804
7413,0.3826590719816376
7415,0.3282713264252105
7418,0.3479549398888955
7419,0.3257804594498293
7501,0.43752409683601745
7502,0.4025390087629149
7503,0.3517259028171509
7504,0.33320758763369207
7505,0.3516987347453753
7506,0.38576087758876954
7507,0.3319900732489077
7508,0.3405139610820968
7601,0.4008867024583636
7602,0.36541253239288674
7603,0.33628731969277886
7604,0.37946036743997097
7605,0.45052814280120884
7606,0.33705238779397284
7607,0.3228826923275531
7608,0.36173476415316885
7609,0.35942168087757187
7610,0.3476129702111925
7611,0.33124175214295015
7612,0.3841423771198255
7613,0.3714888380737726
7614,0.4034770267528313
7615,0.38229436727191124
7616,0.3409556139664487
7801,0.35971052952922844
7802,0.3844890274080665
7804,0.3094111602810289
7806,0.38645014599052124
7901,0.34937020025638965
7902,0.34293527482378733
7903,0.38386802499137596
7904,0.30245204313167795
7905,0.3631509564655193
7907,0.3240977518885652
8001,0.43969071088440304
8002,0.33975928998291144
8003,0.37773537948977065
8007,0.34380845933114096
8101,0.3339358269379187
8102,0.3268309475805539
8103,0.32599961644106046
8104,0.354950610576521
8105,0.4239353398182139
8106,0.374553611453435
8107,0.34737312915102314
8108,0.3197286634360349
8109,0.38890274246711626
8110,0.3404283297210122
8111,0.44247711698933584
8112,0.3750715362919631
8113,0.31454308828296934
8201,0.38288411941663186
8202,0.3129040393055879
8203,0.3528922898061635
8204,0.3232278073285991
8205,0.3190332688200913
8206,0.3146586767849058
8207,0.32467414860578825
8208,0.3198295545327826
8209,0.3511055362501716
8210,0.3974748614005377
8211,0.3460693016999858
8212,0.3388683044666257
8213,0.3168583987619037
8214,0.311471170522857
8215,0.3636979275209136
8301,0.34320837695068507
8302,0.3269032559694982
8303,0.34888796099092817
8304,0.35447223823282875
8305,0.302773168152758
8306,0.3535705777898454
8307,0.3423358376027918
8308,0.34461862382913444
8309,0.365497092243788
8310,0.400764370424824
8311,0.3326122989660967
8401,0.32256208039582945
8402,0.3360651332795335
8403,0.3133746282452019
8404,0.3371270482165285
8405,0.3436356929616492
8406,0.3238664341496943
8407,0.333431867752767
8408,0.3279965063872476
8409,0.3530639398880908
8410,0.3404020189486026
8411,0.33582890817116984
8412,0.3327553167443472
8413,0.33632960884617363
8414,0.33233182283848406
8415,0.36052643718317945
8416,0.3188176629898349
8417,0.32825841560933106
8418,0.3692257037045744
8419,0.3238465941215033
8420,0.30696520817475553
8421,0.3593218034947297
8422,0.3293450058049258
8423,0.3456843094891273
8424,0.3548147139346144
8425,0.322206190218882
8426,0.3108061173047449
8427,0.32715976490368964
8428,0.3136651157095223
8429,0.342326258108675
8430,0.33401472643570623
8431,0.3252141033591308
8432,0.31776416310379557
8433,0.31242154993858445
8434,0.3242708502467132
8435,0.33248897331590194
8436,0.3112141599813556
8437,0.3597415851380822
8438,0.3241829960178635
8439,0.2883841905156164
8440,0.3400337313662905
8441,0.3360970955121183
8442,0.3275337243385206
8443,0.3629867421929875
8444,0.3283564248453718
8445,0.3355063243043538
8446,0.31073495159282155
8447,0.3569028307474101
8448,0.3352986618917896
8449,0.33967657420083996
8450,0.33172631500743377
8451,0.3443742969350106
8452,0.37400339379446385
8453,0.35559461823752975
8454,0.33344939977420135
8455,0.31592452277177374
8456,0.33625408719142336
8457,0.332349548609168
8458,0.3319140056579048
8459,0.35181341632309915
8460,0.3160706333371593
8461,0.33173475950209996
8462,0.32910134148042675
8463,0.3313853840506779
8464,0.34752096181504544
8465,0.3145566961306713
8466,0.32186352011192054
8467,0.33252659271526375
8468,0.3235341045111484
8470,0.36378370417407413
8471,0.3621578956199686
8472,0.3494969207962732
8473,0.3761502357563254
8474,0.3434792311535272
8475,0.31006343426430233
8476,0.33917091959008006
8477,0.3207703785609558
8478,0.357480355454473
8479,0.3258188987751233
8480,0.3282506859006202
8481,0.33375163638360106
8482,0.3275989039901566
8483,0.3180806859944403
8484,0.32863095123634267
8485,0.3175770380297248
8501,0.3364506165637837
8502,0.3178295295200525
8503,0.33012713648711545
8504,0.3391593818713938
8505,0.3762143741558996
8506,0.3758793084077625
8507,0.32146755230517393
8508,0.34347891449923607
8509,0.34511964460702843
8510,0.326202027959341
8511,0.3359296515079584
8512,0.33163926696140295
8513,0.3699268508258835
8514,0.34731438394845804
8515,0.3221931964559113
8516,0.34309213706551545
8517,0.35285584580652574
8518,0.34290152378401656
8519,0.32800134610091947
8520,0.3578705225339624
8521,0.34651422402499077
8522,0.3651316403175566
8523,0.3666071862016157
8524,0.3262705587319815
8525,0.3337501068734829
8526,0.35079310403844227
8527,0.3670559447635895
8528,0.339204816773827
8529,0.35672895624688566
8530,0.32905204846313557
8531,0.361126569726827
8532,0.3928166711048117
8533,0.3593941470681434
8534,0.36161033648045987
8535,0.3519024706572833
8536,0.374088340431504
8537,0.34898716348178815
8538,0.34099011040045846
8539,0.3134797365116413
8540,0.3419473697055608
8541,0.391912209218304
8542,0.39569753593706003
8543,0.3757259077658228
8544,0.3679133629765404
8545,0.3565395151471069
8546,0.3401828794652376
8547,0.32188180891482593
8548,0.3844248081567615
8601,0.3314751098497851
8602,0.39460422047646254
8603,0.30890300143003624
8604,0.36774060415938115
8605,0.30563876056209466
8606,0.3379279590990395
8607,0.30923891277971993
8608,0.32093917751283274
8609,0.3592967090230166
8701,0.3409780121219936
8702,0.3447664547446117
8703,0.32772673595621954
8704,0.3911457428736423
8705,0.3212950761449943
8706,0.3382279221805495
8707,0.30396188735957863
8708,0.3330163349953352
8709,0.3306783600386624
8710,0.34303336332203854
8711,0.3751602789446554
8712,0.3574070498376848
8713,0.3239859331235479
8714,0.3524367917455076
8715,0.33706682710721736
8716,0.330604669189519
8801,0.3644307629939251
8802,0.38414468455317946
8803,0.3519621484653344
8804,0.37647419124396236
8805,0.3644385857646523
8901,0.36668661417480103
8902,0.384155048595582
8903,0.3343252590899282
8904,0.39058358837934937
8905,0.42986950529088036
8906,0.507262342812331
8907,0.33581850554750553
8908,0.4437683492740138
9001,0.3587944549489601
9002,0.35156335863399285
9003,0.34523918934297515
9004,0.35836979037967276
9005,0.3474698097928568
9006,0.38924738810330767
9007,0.3967473586794233
9008,0.3635281747808144
9009,0.3980900128891496
9010,0.31922830650962086
9011,0.335832141367027
9012,0.31685148767469884
9013,0.3478873975001527
9014,0.34306706382919544
9015,0.3229697255611619
9016,0.3448431206037788
9017,0.34017641537867827
9018,0.4169642608395111
9019,0.40379724602642425
9020,0.34653179838336684
9021,0.37447096362548643
9022,0.3383810011898508
9023,0.34431509249469394
9024,0.338192277867231
9025,0.34933030179302454
9026,0.3413704621618923
9027,0.32483244399921674
9028,0.33130308378800416
9029,0.34896317846864844
9030,0.3791357063032663
9031,0.3650065984780826
9032,0.337864029560971
9033,0.3606060737636192
9101,0.32358500389683015
9102,0.33363674248554726
9103,0.4923101298391393
9104,0.36578234530102977
9105,0.3289973449987975
9106,0.32898297712676106
9107,0.3502025543805065
9108,0.3371712098860726
9109,0.35778051713097797
9110,0.38377633724011473
9111,0.34032901561762374
9112,0.3633122349126669
9113,0.3763779920532634
9114,0.3669832891955114
9201,0.3615949891728779
9202,0.39748792243175396
9205,0.34796607484624703
9206,0.35696331963359973
9207,0.3824043010157427
9208,0.3725082144023519
9209,0.33806278292254716
9301,0.3499150105762879
9302,0.3357444870700961
9303,0.3696308169481206
9304,0.30973637828500655
9305,0.34271291631701023
9306,0.35202183149862243
9307,0.35376120951742585
9401,0.33436884778849063
9402,0.33044850048528285
9403,0.33122983603831124
9404,0.34865569983098915
9405,0.3561255682716593
9406,0.32495825187255956
9503,0.3215501246908129
9504,0.3447704617356524
9505,0.39111166399400027
9506,0.3471345163746707
9507,0.39040116410903036
9508,0.3226509685027594
9601,0.40416168072287695
9602,0.36237657106634197
9603,0.3974816354599162
9604,0.3532417087047444
9605,0.39168552689726993
9606,0.39016781556207847
9607,0.4651469907933975
9608,0.33712499857629113
9609,0.36262218700755816
9610,0.34087673417455877
9611,0.3148400636319854
9612,0.35517723903179244
9613,0.35656622836332674
9614,0.33507404867023266
9615,0.37928160621474855
9616,0.34431984700599566
9617,0.4040103510111105
9618,0.38364519395379704
9701,0.3464594135216437
9702,0.34971925452381064
9703,0.3611472008807029
9704,0.3250447105506631
9705,0.39319015078620834
9706,0.35310464567934635
9999,0.3694667658701061
