hs_product_code,pgi,pgi_standirized,pgi_standirized_less_one
0101,32.226824945399976,0.554985795360598,0.445014204639402
0102,41.48579525973566,0.714436719019003,0.28556328098099704
0103,30.36926095755935,0.522996245382542,0.47700375461745803
0104,37.33620331087613,0.6429756119424753,0.3570243880575247
0105,37.76471510855179,0.650355115236931,0.349644884763069
0106,38.35301759790663,0.660486411929062,0.339513588070938
0201,42.170745110750104,0.7262324028473485,0.27376759715265153
0202,42.50915076641457,0.7320601669004833,0.26793983309951674
0203,33.95852183698258,0.5848077582231116,0.4151922417768884
0204,36.26454680011975,0.6245203610146179,0.37547963898538206
0205,37.49374718884422,0.6456887124283733,0.35431128757162667
0206,40.875367282085655,0.7039243940456176,0.2960756059543824
0207,37.042820003424886,0.6379231884255073,0.3620768115744927
0208,28.535966178850074,0.49142464121066937,0.5085753587893307
0209,35.034930621067666,0.603344849177021,0.396655150822979
0210,36.27713544246533,0.6247371530099978,0.37526284699000223
0301,35.05246407949179,0.6036467970228117,0.39635320297718835
0302,33.683084666819404,0.5800643893925218,0.4199356106074782
0303,34.6389353815997,0.5965253212431496,0.4034746787568504
0304,34.86643969734945,0.6004432270200376,0.3995567729799624
0305,33.96318118614774,0.5848879979801052,0.41511200201989484
0306,43.14779541253687,0.7430584178135495,0.25694158218645047
0307,37.14009469142293,0.6395983788973739,0.3604016211026261
0308,34.726647953389644,0.5980358402440267,0.4019641597559733
0309,31.100834933635333,0.5355948543260395,0.4644051456739605
0401,34.507886571893124,0.5942684986114045,0.4057315013885955
0402,36.26152836790929,0.6244683798776645,0.37553162012233554
0403,35.95554195568766,0.6191989153044689,0.3808010846955311
0404,31.831629606081048,0.548180042696899,0.451819957303101
0405,32.6131539957419,0.5616388595590778,0.4383611404409222
0406,34.25628206546226,0.5899355577351494,0.4100644422648506
0407,36.24000398909456,0.6240977034453328,0.3759022965546672
0408,33.888104568556535,0.5835950857432517,0.4164049142567483
0409,35.51165389682602,0.6115546137694657,0.38844538623053426
0410,39.76876873990355,0.6848673981076582,0.3151326018923418
0501,34.78020519504516,0.5989581622043149,0.40104183779568514
0502,42.79166747719561,0.7369254541790506,0.26307454582094936
0504,37.307949040007735,0.6424890384430134,0.3575109615569866
0505,31.51592336266592,0.5427431906055464,0.45725680939445357
0506,34.408989236457415,0.5925653641431837,0.4074346358568163
0507,36.74818718801163,0.6328492468355897,0.36715075316441026
0508,33.68870675608446,0.5801612087251008,0.4198387912748992
0510,43.35285334986626,0.7465897691842341,0.25341023081576586
0511,35.491296884690925,0.6112040408355791,0.3887959591644209
0601,33.53443154054018,0.5775043986500057,0.4224956013499943
0602,38.559477335662045,0.6640419040373371,0.3359580959626629
0603,41.04323153134086,0.70681522409305,0.29318477590695
0604,48.35134398434824,0.8326699618523131,0.16733003814768688
0701,33.014722663960505,0.5685543688312691,0.4314456311687309
0702,37.541683820586115,0.6465142405323444,0.3534857594676556
0703,36.0322614370407,0.6205201196877896,0.37947988031221036
0704,38.46467419307048,0.6624092766350719,0.3375907233649281
0705,37.971106263394844,0.6539094262626071,0.34609057373739294
0706,37.721577362985016,0.6496122298898949,0.35038777011010513
0707,35.85897059477098,0.6175358369950729,0.38246416300492714
0708,41.89676508834581,0.7215141279038944,0.27848587209610565
0709,36.31359788259592,0.6253650813389893,0.37463491866101073
0710,37.63599785364059,0.6481384448632732,0.3518615551367268
0711,32.650102089637386,0.562275151446733,0.437724848553267
0712,35.6375356827912,0.613722453859939,0.38627754614006105
0713,38.784754199097456,0.667921450329653,0.332078549670347
0714,35.89190039407166,0.6181029288785245,0.38189707112147553
0801,36.36981923410784,0.6263332825669399,0.3736667174330601
0802,38.04075793412912,0.6551089142030463,0.3448910857969537
0803,47.12691627760493,0.8115838019268536,0.18841619807314636
0804,38.64513433228405,0.6655170234907429,0.33448297650925707
0805,39.486547787824286,0.6800072041598367,0.31999279584016327
0806,40.937956601713935,0.7050022595627398,0.29499774043726024
0807,42.987275261314444,0.7402940622200799,0.2597059377799201
0808,37.36887690288615,0.6435382916194119,0.3564617083805881
0809,38.14505181045458,0.6569049837817836,0.34309501621821636
0810,40.268927606944246,0.6934807525756062,0.30651924742439385
0811,36.78490423897562,0.6334815598781272,0.36651844012187285
0812,40.61677596486284,0.6994711316437087,0.30052886835629133
0813,35.11619821333911,0.6047443776571062,0.3952556223428938
0814,41.51850119512098,0.7149999556888763,0.2850000443111237
0901,40.964682233102195,0.7054625079991792,0.2945374920008208
0902,40.652182086466695,0.7000808688608327,0.29991913113916735
0903,46.271792924625274,0.7968575198624899,0.20314248013751013
0904,41.063202249621774,0.7071591445688596,0.29284085543114036
0905,43.34947185111624,0.7465315355922975,0.25346846440770254
0906,39.36236024238389,0.6778685409872504,0.32213145901274964
0907,44.79201629898232,0.7713739356456184,0.2286260643543816
0908,45.03986785393197,0.7756422460543584,0.2243577539456416
0909,35.01285798564187,0.6029647310875647,0.39703526891243535
0910,36.42039655413454,0.6272042865901344,0.3727957134098656
1001,34.25751869013842,0.5899568539419778,0.41004314605802217
1002,32.833489749307645,0.5654333138264851,0.4345666861735149
1003,34.973900594296076,0.6022938366119888,0.39770616338801124
1004,32.72823892220186,0.5636207643714075,0.4363792356285925
1005,37.20084949931578,0.6406446518528239,0.35935534814717607
1006,36.706604768699066,0.6321331461308414,0.3678668538691586
1007,38.4885407426479,0.6628202881455815,0.33717971185441853
1008,39.464270350193765,0.6796235591230415,0.3203764408769585
1101,37.9539949996886,0.6536147491321814,0.3463852508678186
1102,44.13550439947491,0.7600679885245749,0.2399320114754251
1103,40.89895123859672,0.7043305389539112,0.2956694610460888
1104,37.470041276518536,0.6452804672900729,0.35471953270992707
1105,30.22907729358806,0.5205821092590647,0.4794178907409353
1106,38.79857000305616,0.6681593755662086,0.33184062443379136
1107,38.43000713357146,0.6618122669817326,0.33818773301826743
1108,36.19458011553178,0.6233154481458948,0.3766845518541052
1109,32.00652048607254,0.5511918800186903,0.44880811998130965
1201,44.38765083979905,0.7644102621729323,0.2355897378270677
1202,38.149791223486474,0.6569866023376142,0.3430133976623858
1203,28.93771936650124,0.49834332813576976,0.5016566718642302
1204,30.021069534301766,0.5169999583048747,0.48300004169512534
1205,31.227781624394417,0.5377810333945233,0.4622189666054767
1206,28.673555525990768,0.49379409998873375,0.5062059000112662
1207,38.150528675325496,0.6569993021706295,0.3430006978293705
1208,38.6519581576059,0.665634538204962,0.334365461795038
1209,38.751111428019804,0.6673420801901404,0.3326579198098596
1210,30.11709289545154,0.5186535993803201,0.4813464006196799
1211,34.845375871859694,0.6000804818857411,0.39991951811425885
1212,41.556911618527785,0.7156614306998548,0.2843385693001452
1213,34.696857647595,0.5975228143228108,0.40247718567718915
1214,41.11537258498063,0.7080575822868919,0.29194241771310814
1301,36.45616113980508,0.6278201970019648,0.3721798029980352
1302,38.54510610469816,0.6637944136605991,0.3362055863394009
1401,40.285528447786184,0.6937666395928326,0.3062333604071674
1404,38.179136858490295,0.6574919704776824,0.3425080295223176
1501,33.071166121969135,0.5695263950078748,0.43047360499212517
1502,41.634328702407196,0.7169946486617268,0.2830053513382732
1503,33.72017497159585,0.5807031303274852,0.4192968696725148
1504,35.46039939611929,0.6106719478571792,0.38932805214282085
1505,39.4830381524932,0.6799467638974482,0.32005323610255176
1506,31.3184959869603,0.5393432469462633,0.46065675305373666
1507,43.68729077546218,0.7523491954062455,0.24765080459375455
1508,39.642428079419034,0.68269165563026,0.31730834436974
1509,34.100857235857134,0.5872589498836676,0.41274105011633244
1510,35.402669278848634,0.6096777638162754,0.39032223618372464
1511,42.24073392031361,0.7274376967355224,0.2725623032644776
1512,32.90157073080134,0.5666057525550047,0.43339424744499533
1513,38.55788715759441,0.6640145192037046,0.3359854807962954
1514,29.113973039056123,0.5013786344314978,0.49862136556850223
1515,39.07371535155926,0.6728977188667811,0.32710228113321893
1516,39.1590920422851,0.6743680111058713,0.3256319888941287
1517,39.19389967002695,0.6749674415182576,0.3250325584817424
1518,33.93559244189039,0.5844128856722496,0.4155871143277504
1520,39.86856646100355,0.6865860383309411,0.3134139616690589
1521,41.34435542933559,0.7120009501555409,0.2879990498444591
1522,37.03638430588484,0.6378123577518677,0.36218764224813227
1601,33.413339208111914,0.5754190388747678,0.42458096112523225
1602,34.51339297010444,0.5943633256009097,0.40563667439909035
1603,34.57634913634846,0.5954475086706036,0.4045524913293964
1604,39.734188870144976,0.6842718899695174,0.3157281100304826
1605,36.407315434212386,0.6269790135216113,0.37302098647838866
1701,44.67039893030045,0.7692795340965385,0.2307204659034615
1702,42.72323798018627,0.7357470135821815,0.26425298641781847
1703,38.42255954177991,0.6616840102372051,0.33831598976279487
1704,41.99197512945152,0.7231537626019725,0.2768462373980275
1801,40.65712645691831,0.7001660170369964,0.29983398296300356
1802,37.95656257655076,0.6536589659822563,0.34634103401774374
1803,40.75126589418179,0.701787214612401,0.298212785387599
1804,41.242095266955886,0.710239903646983,0.289760096353017
1805,39.39944754100712,0.6785072301525361,0.3214927698474639
1806,33.91526230646119,0.5840627755884892,0.4159372244115108
1901,37.46818007299682,0.6452484150628188,0.3547515849371812
1902,40.2441904815728,0.6930547486728802,0.3069452513271198
1903,37.7555773987102,0.6501977525686322,0.3498022474313678
1904,37.80163911240159,0.6509909922641963,0.3490090077358037
1905,36.367447191463064,0.6262924330579961,0.3737075669420039
2001,36.24941247063917,0.6242597291373462,0.3757402708626538
2002,37.137494508812765,0.63955360053598,0.36044639946402
2003,33.68153828731577,0.5800377588243474,0.4199622411756526
2004,35.004651752589865,0.60282340960197,0.39717659039803
2005,36.9684473660136,0.6366423995982896,0.3633576004017104
2006,34.38769892938634,0.5921987187158625,0.4078012812841375
2007,40.489913674976684,0.6972864060626742,0.3027135939373258
2008,39.85458082705585,0.6863451884118678,0.31365481158813224
2009,39.53057915697541,0.6807654788105526,0.3192345211894474
2101,40.41745208287469,0.696038527799955,0.303961472200045
2102,35.58112837594899,0.6127510502511437,0.38724894974885626
2103,44.81917402274388,0.7718416252472943,0.22815837475270573
2104,39.42519192902929,0.6789505803642545,0.3210494196357455
2105,34.83600311403474,0.5999190714003763,0.40008092859962374
2106,37.87058417548839,0.652178311546758,0.347821688453242
2201,33.71729416476676,0.5806535192698637,0.41934648073013625
2202,37.86496969319065,0.6520816232155673,0.3479183767844327
2203,41.615471774429196,0.7166699090328723,0.2833300909671277
2204,36.14055305492289,0.6223850353219874,0.3776149646780126
2205,35.08889962823919,0.6042742622489155,0.39572573775108455
2206,34.40107798137745,0.5924291225432031,0.4075708774567969
2207,38.44336186757229,0.6620422520231954,0.33795774797680456
2208,41.71720159662407,0.7184218224273309,0.2815781775726691
2209,35.20290232446646,0.6062375297177443,0.39376247028225575
2301,36.54445509027174,0.6293407280629144,0.3706592719370856
2302,40.17919354128222,0.6919354209493366,0.3080645790506634
2303,33.632184863180356,0.5791878318025584,0.4208121681974416
2304,43.79120208477763,0.754138676707773,0.24586132329222699
2305,34.809647754674174,0.5994651995063403,0.40053480049365975
2306,33.821323820271814,0.5824450386391896,0.4175549613608104
2307,38.540892061015306,0.6637218426149261,0.33627815738507394
2308,39.64184022570783,0.6826815320620829,0.31731846793791707
2309,38.27926341779834,0.6592162737017339,0.34078372629826614
2401,42.99173041117839,0.7403707854124788,0.2596292145875212
2402,39.15021605447965,0.6742151556148271,0.32578484438517286
2403,38.28537983659994,0.6593216060004977,0.3406783939995023
2404,33.48489642417714,0.5766513426632741,0.4233486573367259
2501,39.71604604458319,0.6839594480677303,0.31604055193226965
2502,37.99130401006835,0.6542572564482079,0.34574274355179213
2503,45.33927494378519,0.7807984065566828,0.21920159344331724
2504,46.56958876299125,0.801985932620825,0.19801406737917504
2505,34.62421003176839,0.5962717325014123,0.4037282674985877
2506,38.530507328766795,0.6635430046780113,0.3364569953219887
2507,34.47084291170274,0.5936305609539202,0.4063694390460798
2508,35.82184510981199,0.6168964902138425,0.3831035097861575
2509,33.61795256610908,0.5789427340393349,0.42105726596066506
2510,36.54434423135086,0.6293388189351465,0.37066118106485346
2511,37.059954237392354,0.638218261132249,0.361781738867751
2512,35.74522350686033,0.6155769714176851,0.3844230285823149
2513,35.65404380079099,0.6140067440751102,0.38599325592488976
2514,34.518004198522156,0.594442736659099,0.40555726334090103
2515,39.821891890263984,0.6857822444788039,0.31421775552119613
2516,45.25363132682803,0.7793235175176583,0.22067648248234173
2517,35.34881811378135,0.6087503801312055,0.3912496198687945
2518,38.213854088274005,0.6580898441253926,0.3419101558746074
2519,39.945621870927816,0.6879130278198562,0.3120869721801438
2520,37.75527633816698,0.6501925679336172,0.34980743206638276
2521,35.453941519116924,0.6105607352257588,0.3894392647742412
2522,41.88566142818802,0.7213229091389517,0.2786770908610483
2523,38.1320428587233,0.6566809535387913,0.3433190464612087
2524,36.78836672575857,0.6335411881841864,0.36645881181581363
2525,41.846558002389806,0.7206494997694368,0.2793505002305632
2526,30.68568811876826,0.5284455125701956,0.47155448742980444
2528,43.51829973170025,0.74943896056338,0.25056103943662
2529,38.93686625471318,0.6705410081145995,0.3294589918854005
2530,43.241551338606094,0.7446730108517235,0.25532698914827645
2601,36.12053787924374,0.6220403492347791,0.37795965076522087
2602,40.14120588894071,0.6912812265791387,0.3087187734208613
2603,41.760051799131475,0.7191597559271473,0.2808402440728527
2604,44.12591935692431,0.7599029222336038,0.24009707776639622
2605,42.12158077614564,0.7253857321812167,0.2746142678187833
2606,32.136075236105576,0.5534229730944633,0.4465770269055367
2607,37.53643066788137,0.6464237747437681,0.3535762252562319
2608,41.10737245661354,0.7079198101789562,0.2920801898210438
2609,43.1672809009756,0.7433939820311688,0.2566060179688312
2610,43.46060081601146,0.7484453138523173,0.2515546861476827
2611,40.29065863809705,0.6938549878168617,0.3061450121831383
2612,46.17189517962471,0.7951371571038937,0.20486284289610635
2613,37.18187520561901,0.6403178910410918,0.3596821089589082
2614,40.43824494089756,0.6963966065392412,0.3036033934607588
2615,41.72886929055086,0.7186227545515769,0.28137724544842313
2616,37.50526980137808,0.6458871460715438,0.35411285392845615
2617,36.55621510939795,0.6295432501413156,0.3704567498586844
2618,38.52818790558656,0.6635030613413457,0.33649693865865427
2619,40.82584187920561,0.7030715053370804,0.2969284946629196
2620,35.01516044168597,0.603004382229155,0.396995617770845
2621,33.923443956085876,0.5842036737170517,0.41579632628294827
2701,42.40113137064046,0.7301999392677693,0.26980006073223073
2702,36.449724433517844,0.6277093489564506,0.3722906510435494
2703,33.20978646500335,0.5719136088107345,0.4280863911892655
2704,42.01680088592443,0.7235812928419167,0.27641870715808325
2705,34.3501495899676,0.5915520726364587,0.4084479273635413
2706,33.49161339347527,0.5767670171845666,0.4232329828154334
2707,32.043761851682795,0.5518332224080985,0.4481667775919015
2708,29.767812716284134,0.5126385625789184,0.4873614374210816
2709,38.76209635408439,0.6675312542071049,0.3324687457928951
2710,34.44248874017841,0.5931422670415698,0.4068577329584302
2711,35.059012521230535,0.6037595692910356,0.3962404307089644
2712,37.990309700226476,0.6542401332026087,0.34575986679739135
2713,38.33586827789301,0.6601910794219418,0.3398089205780582
2714,37.51508191394173,0.646056122789062,0.353943877210938
2715,42.5997706411134,0.7336207532542558,0.2663792467457442
2716,36.79445131938126,0.6336459724139967,0.36635402758600333
2801,42.057651835253246,0.724284796728598,0.275715203271402
2802,38.64227297952238,0.6654677474562303,0.3345322525437697
2803,32.945071028501594,0.5673548814983151,0.43264511850168486
2804,32.41769153386469,0.5582727541468365,0.4417272458531635
2805,33.969800377946264,0.5850019886518877,0.4149980113481123
2806,34.20130686730298,0.5889888168096246,0.41101118319037544
2807,46.95235440973755,0.8085776306008808,0.19142236939911916
2808,31.819030910232534,0.5479630775677607,0.45203692243223925
2809,38.439229674792806,0.6619710905513411,0.33802890944865893
2810,41.21529880776381,0.7097784354681363,0.29022156453186365
2811,36.3965289048235,0.6267932561408512,0.37320674385914876
2812,34.98757587013598,0.6025293417804825,0.39747065821951755
2813,37.03286630975617,0.6377517735062013,0.36224822649379873
2814,31.17072347720009,0.5367984215096697,0.4632015784903303
2815,33.970307408077254,0.5850107203380217,0.4149892796619783
2816,36.354438843629936,0.6260684132148769,0.37393158678512306
2817,40.91969616436973,0.7046877922405548,0.2953122077594452
2818,36.2017077677965,0.6234381951359533,0.37656180486404667
2819,30.497908993567307,0.525211723721051,0.47478827627894904
2820,39.22150721247309,0.6754428775541805,0.32455712244581947
2821,58.067837438002954,1.0,0.0
2822,50.15031190929262,0.8636504151344777,0.1363495848655223
2823,32.47972876143623,0.5593411119557142,0.44065888804428577
2824,44.1584215169051,0.760462649638908,0.23953735036109203
2825,42.90745162016573,0.7389194003647295,0.2610805996352705
2826,33.98774437806661,0.5853110065335938,0.4146889934664062
2827,43.040683353077874,0.7412138156347038,0.2587861843652962
2828,40.032539160105436,0.6894098510702558,0.31059014892974424
2829,36.10056028840678,0.621696310405052,0.378303689594948
2830,37.38343577616798,0.6437890134290087,0.35621098657099126
2831,38.18217599266717,0.6575443081281092,0.34245569187189084
2832,43.69418647793126,0.7524679479338636,0.24753205206613638
2833,40.208728355083174,0.6924440469823361,0.3075559530176639
2834,38.7419064350753,0.6671835588235693,0.3328164411764307
2835,35.585423607638006,0.6128250194547257,0.3871749805452743
2836,42.29895699165189,0.7284403700553347,0.2715596299446653
2837,36.26541787934701,0.6245353620765774,0.37546463792342255
2839,36.13059833745617,0.6222136027716131,0.3777863972283869
2840,39.783673618877884,0.685124078563345,0.314875921436655
2841,33.59712849574648,0.578584117784944,0.421415882215056
2842,33.03253882475429,0.5688611851616139,0.4311388148383861
2843,33.116148674239604,0.5703010502086734,0.4296989497913266
2844,44.72798600782185,0.7702712548159967,0.22972874518400332
2845,36.04296489650072,0.6207044465016036,0.3792955534983964
2846,34.69481644392864,0.5974876622703765,0.40251233772962347
2847,33.37369886286493,0.5747363830880887,0.4252636169119113
2849,37.12872332275971,0.6394025498607689,0.36059745013923106
2850,36.71654857576783,0.632304390790665,0.367695609209335
2852,37.61146233438085,0.6477159128672103,0.3522840871327897
2853,37.40079106695192,0.6440878930076132,0.35591210699238685
2901,36.14071083789859,0.622387752540032,0.377612247459968
2902,35.00021428636554,0.6027469909437229,0.39725300905627714
2903,34.440434917847824,0.5931068976801263,0.40689310231987375
2904,39.491076358296,0.6800851917459346,0.3199148082540654
2905,38.60340987221456,0.664798476668433,0.33520152333156705
2906,34.27626830116565,0.5902797454401716,0.4097202545598284
2907,33.28440749583153,0.5731986752798941,0.4268013247201059
2908,39.31516269260123,0.6770557407889812,0.32294425921101877
2909,33.813647080519246,0.5823128356832803,0.4176871643167197
2910,31.889951461317825,0.549184417197655,0.450815582802345
2911,32.95001920116464,0.5674400951532637,0.43255990484673634
2912,33.34215611919458,0.5741931780186038,0.4258068219813962
2913,35.15293646568846,0.6053770558137291,0.39462294418627086
2914,37.458007385460135,0.6450732287981754,0.3549267712018246
2915,36.02975366587077,0.6204769327657244,0.37952306723427565
2916,36.361490946367745,0.626189859148615,0.373810140851385
2917,33.745128241666215,0.5811328565093324,0.41886714349066756
2918,37.526930592847336,0.646260171698551,0.353739828301449
2919,34.37571487340981,0.591992338445729,0.40800766155427104
2920,32.17924115771482,0.5541663436678091,0.44583365633219085
2921,32.71223756844952,0.5633452012635266,0.4366547987364734
2922,35.19048360823009,0.606023664060191,0.39397633593980896
2923,34.009727385419374,0.5856895811167481,0.41431041888325193
2924,32.555113992278905,0.5606393388945625,0.4393606611054375
2925,33.27104933566806,0.572968631235672,0.427031368764328
2926,34.452621515735096,0.59331676597254,0.40668323402746
2927,36.2562814888304,0.6243780221286869,0.37562197787131313
2928,33.11806926957521,0.5703341252364399,0.4296658747635601
2929,31.605693729538245,0.5442891473835678,0.4557108526164322
2930,35.71661258157039,0.6150842558878449,0.3849157441121551
2931,35.40395618184387,0.6096999258779606,0.3903000741220394
2932,39.59122709161241,0.6818099112763173,0.3181900887236827
2933,32.52152127748805,0.5600608307862363,0.43993916921376375
2934,32.227822949228845,0.5550029822212235,0.44499701777877654
2935,31.86950644551483,0.5488323287317323,0.45116767126826773
2936,33.64897743863657,0.5794770207270493,0.4205229792729507
2937,31.730833774339654,0.5464442137735469,0.4535557862264531
2938,37.59779108451394,0.6474804770309524,0.35251952296904765
2939,36.45831040191595,0.6278572099544992,0.37214279004550077
2940,35.25657961181093,0.6071619190133122,0.3928380809866878
2941,32.548185548605474,0.5605200225228993,0.43947997747710066
2942,37.88112820861582,0.6523598928418887,0.34764010715811133
3001,34.7021785715027,0.5976144472153458,0.40238555278465415
3002,32.13137060108545,0.5533419534590214,0.4466580465409786
3003,34.88062211047836,0.600687465720059,0.39931253427994096
3004,31.337873340372838,0.5396769489449511,0.4603230510550489
3005,35.066066874890865,0.6038810539884443,0.39611894601155573
3006,36.158445037210704,0.6226931573922628,0.37730684260773717
3101,35.64467211563987,0.613845352062516,0.386154647937484
3102,34.98194301117576,0.6024323369804289,0.39756766301957114
3103,36.04926599954998,0.6208129592915966,0.37918704070840337
3104,30.50409951044497,0.525318332080356,0.47468166791964395
3105,37.25222718687122,0.6415294391950475,0.35847056080495254
3201,42.49934652743601,0.7318913257758413,0.26810867422415874
3202,44.844336859477075,0.7722749604263435,0.22772503957365653
3203,35.82511652124784,0.6169528279660336,0.38304717203396643
3204,36.56834956120386,0.6297522204136953,0.3702477795863047
3205,41.652639657200396,0.7173099859568818,0.2826900140431182
3206,33.39642050014012,0.575127677792312,0.424872322207688
3207,35.26600985599669,0.6073243194849302,0.39267568051506985
3208,34.33507126260383,0.5912924051849221,0.4087075948150779
3209,37.00751660668796,0.6373152202576791,0.36268477974232094
3210,33.51205731567702,0.5771190868173229,0.42288091318267707
3211,36.08131767009773,0.6213649287115354,0.37863507128846463
3212,34.536062924213354,0.5947537302570692,0.40524626974293076
3213,36.15311531383455,0.6226013729619946,0.3773986270380054
3214,33.72197101771897,0.5807340604637251,0.4192659395362749
3215,36.75884659931508,0.6330328150856529,0.3669671849143471
3301,43.05299228595942,0.7414257906870672,0.25857420931293285
3302,48.30991027569758,0.831956422129142,0.168043577870858
3303,34.809792919443204,0.5994676994232553,0.4005323005767447
3304,34.28646305921462,0.5904553117863414,0.40954468821365864
3305,35.45509187894557,0.6105805458451894,0.3894194541548106
3306,36.40356028069971,0.6269143451323901,0.3730856548676099
3307,35.30849519022904,0.6080559695016491,0.3919440304983509
3401,40.33403309429795,0.694601949613867,0.305398050386133
3402,38.147966347488634,0.6569551757152643,0.3430448242847357
3403,32.70019182897359,0.5631377587272208,0.4368622412727792
3404,31.781931796874627,0.5473241849381271,0.45267581506187293
3405,40.437880729030475,0.6963903343603008,0.30360966563969916
3406,36.017990815315684,0.6202743619266149,0.3797256380733851
3407,34.34220602470053,0.5914152746150833,0.40858472538491675
3501,32.26572111380591,0.5556556355014067,0.44434436449859327
3502,33.178414861915215,0.571373350993804,0.42862664900619596
3503,40.776570510210384,0.7022229914063208,0.29777700859367917
3504,33.63809039824056,0.5792895324223981,0.4207104675776019
3505,33.490808334503996,0.5767531530730929,0.42324684692690706
3506,35.350775199556956,0.6087840835694935,0.39121591643050646
3507,31.117992312126283,0.5358903256101091,0.4641096743898909
3601,34.32724232292834,0.5911575811580441,0.40884241884195593
3602,42.80964359144177,0.7372350251057337,0.2627649748942663
3603,36.200741586239864,0.623421556294225,0.376578443705775
3604,35.91104346577195,0.6184325962562829,0.3815674037437171
3605,40.68930237293145,0.7007201261175608,0.29927987388243915
